Time,Power (W)
51.69574999809265,58.464
51.70829224586487,58.464
51.72059226036072,58.464
51.73288321495056,58.464
51.745145320892334,58.464
51.75741744041443,58.464
51.77034258842468,58.464
51.78281044960022,58.464
51.79505133628845,58.464
51.807340145111084,58.464
51.820229053497314,58.464
51.83246445655823,58.464
51.84472346305847,58.464
51.857077836990356,58.464
51.871262550354004,58.464
51.883877754211426,58.464
51.89612936973572,58.464
51.90853929519653,58.464
51.92093896865845,58.464
51.933255672454834,58.464
51.94550561904907,58.464
51.95775532722473,58.464
51.97007703781128,58.464
51.98366022109985,58.464
51.99594020843506,58.464
52.00827121734619,58.464
52.02166557312012,58.464
52.03464603424072,58.464
52.04699182510376,58.464
52.05924654006958,58.464
52.071542739868164,58.464
52.083847761154175,58.464
52.09609413146973,58.464
52.108421325683594,58.464
52.13093566894531,58.464
52.14398908615112,58.19
52.156450510025024,58.19
52.16876149177551,58.19
52.18289136886597,58.19
52.19513750076294,58.19
52.207478046417236,58.19
52.21990752220154,58.19
52.23226761817932,58.19
52.24452996253967,58.464
52.25689673423767,58.464
52.269219398498535,58.464
52.2834746837616,58.464
52.30131816864014,58.464
52.313671827316284,58.464
52.3259813785553,58.464
52.33893322944641,58.464
52.35124659538269,58.464
52.364110469818115,58.464
52.37634611129761,58.464
52.38866209983826,58.464
52.400925636291504,58.464
52.4132764339447,58.464
52.425596714019775,58.464
52.437843799591064,58.464
52.45047116279602,58.464
52.46541666984558,58.464
52.477705001831055,58.464
52.49125146865845,58.464
52.505074977874756,58.464
52.51739501953125,58.464
52.52969980239868,58.464
52.54203701019287,58.464
52.55474519729614,58.464
52.56706500053406,58.464
52.57932209968567,58.464
52.591641426086426,58.464
52.60669422149658,58.464
52.61908435821533,58.464
52.63139796257019,58.464
52.643638610839844,58.464
52.65615773200989,58.464
52.668482542037964,58.464
52.68074178695679,58.464
52.693039655685425,58.464
52.7066125869751,58.464
52.71896457672119,58.464
52.73127484321594,58.464
52.743592977523804,58.464
52.75584530830383,58.464
52.76817297935486,58.464
52.78154921531677,58.464
52.79386520385742,58.464
52.80753421783447,58.464
52.81988000869751,58.464
52.8321967124939,58.464
52.84441900253296,58.464
52.85670280456543,58.464
52.86898636817932,58.464
52.8812198638916,58.464
52.89398527145386,58.464
52.908270835876465,58.464
52.9206178188324,58.464
52.93293309211731,58.464
52.945542335510254,58.464
52.95779323577881,58.464
52.97011089324951,58.464
52.98233604431152,58.464
52.994638442993164,58.464
53.00899600982666,58.464
53.02134037017822,58.464
53.03363847732544,58.464
53.045870542526245,58.464
53.05810475349426,58.464
53.07047414779663,58.464
53.082725524902344,58.464
53.09503412246704,58.464
53.107277393341064,58.464
53.119637966156006,58.464
53.131932497024536,58.464
53.14480996131897,58.464
53.15704560279846,58.464
53.17127466201782,58.464
53.18351411819458,58.464
53.195839166641235,58.464
53.20816230773926,58.464
53.22051548957825,58.464
53.23284673690796,58.464
53.24517798423767,58.464
53.2574348449707,58.464
53.27187156677246,58.464
53.28411388397217,58.464
53.29673767089844,58.464
53.30901098251343,58.464
53.321341037750244,58.464
53.333643674850464,58.464
53.346479654312134,58.464
53.35873818397522,58.464
53.3719482421875,58.464
53.3842830657959,58.464
53.39660930633545,58.464
53.408854722976685,58.464
53.421189069747925,58.464
53.433491706848145,58.464
53.44573712348938,58.464
53.458061933517456,58.464
53.472389936447144,58.464
53.484716176986694,58.464
53.49703931808472,58.464
53.50931525230408,58.464
53.52166271209717,58.464
53.53395867347717,58.464
53.54625654220581,58.464
53.55852437019348,58.19
53.57076621055603,58.19
53.58309054374695,58.19
53.59539175033569,58.19
53.607640743255615,58.19
53.61996030807495,58.19
53.63356280326843,58.19
53.6457839012146,58.19
53.658607959747314,58.19
53.67085790634155,58.19
53.68319654464722,58.19
53.69550561904907,58.19
53.70833086967468,58.19
53.72065997123718,58.19
53.734215259552,58.19
53.74652552604675,58.19
53.75876832008362,58.464
53.77102851867676,58.464
53.784366607666016,58.464
53.796690464019775,58.464
53.808921813964844,58.464
53.82117033004761,58.464
53.835267305374146,58.464
53.847532749176025,58.464
53.85978412628174,58.464
53.872015714645386,58.464
53.88462519645691,58.464
53.896941900253296,58.464
53.90918183326721,58.464
53.921488761901855,58.464
53.93584942817688,58.464
53.94814968109131,58.464
53.96040678024292,58.464
53.972657680511475,58.464
53.98498296737671,58.464
53.99728989601135,58.464
54.00954222679138,58.464
54.02184343338013,58.464
54.034170389175415,58.464
54.04647612571716,58.464
54.058714151382446,58.464
54.070958852767944,58.464
54.08328127861023,58.464
54.09711456298828,58.464
54.109368085861206,58.464
54.12167978286743,58.464
54.13403677940369,58.464
54.146368980407715,58.464
54.15875220298767,58.404
54.170979022979736,58.404
54.18328142166138,58.404
54.195621728897095,58.404
54.207953691482544,58.404
54.22026824951172,58.404
54.23262095451355,58.404
54.24494552612305,58.404
54.25927233695984,58.404
54.27157545089722,58.404
54.28387451171875,58.404
54.29620361328125,58.404
54.30850267410278,58.404
54.32080435752869,58.404
54.3331401348114,58.404
54.34572720527649,58.404
54.360124588012695,58.464
54.37238550186157,58.464
54.3847017288208,58.464
54.39703035354614,58.464
54.40936088562012,58.464
54.42166876792908,58.464
54.43402934074402,58.464
54.4463415145874,58.464
54.460450410842896,58.464
54.47270131111145,58.464
54.48502540588379,58.464
54.49727654457092,58.464
54.50963568687439,58.464
54.52194571495056,58.464
54.53427028656006,58.464
54.54688024520874,58.464
54.561267614364624,58.464
54.57350730895996,58.464
54.58580160140991,58.464
54.600146770477295,58.464
54.61249494552612,58.464
54.62480306625366,58.464
54.63715624809265,58.464
54.64952898025513,58.464
54.66177988052368,58.464
54.67403268814087,58.464
54.686322927474976,58.464
54.69854283332825,58.464
54.71087408065796,58.464
54.723169565200806,58.464
54.73550891876221,58.464
54.74821090698242,58.464
54.762446880340576,58.464
54.774707078933716,58.464
54.78714990615845,58.464
54.79939031600952,58.464
54.81171703338623,58.464
54.824018478393555,58.464
54.836349964141846,58.464
54.848652839660645,58.464
54.86315608024597,58.19
54.875407457351685,58.19
54.88771152496338,58.19
54.89993333816528,58.19
54.91226243972778,58.19
54.92455267906189,58.19
54.93689489364624,58.19
54.949525117874146,58.19
54.96386528015137,58.19
54.976093769073486,58.19
54.98839616775513,58.19
55.00063490867615,58.19
55.01298403739929,58.19
55.025285959243774,58.19
55.03764057159424,58.19
55.04993677139282,58.19
55.064390420913696,58.464
55.07663035392761,58.464
55.088926553726196,58.464
55.10114550590515,58.464
55.11370897293091,58.464
55.12600135803223,58.464
55.138347148895264,58.464
55.150909185409546,58.464
55.165313482284546,58.464
55.177555561065674,58.464
55.189858198165894,58.464
55.20208430290222,58.464
55.21431756019592,58.464
55.228137731552124,58.464
55.24050045013428,58.464
55.252875089645386,58.464
55.26581907272339,58.524
55.278024196624756,58.524
55.29031586647034,58.524
55.30253744125366,58.524
55.31483864784241,58.524
55.32714772224426,58.524
55.3395140171051,58.524
55.35293006896973,58.524
55.366809368133545,58.464
55.385584115982056,58.464
55.39782357215881,58.464
55.41015124320984,58.464
55.42268919944763,58.464
55.43503761291504,58.464
55.447364807128906,58.464
55.45975923538208,58.464
55.47204566001892,58.464
55.4861216545105,58.464
55.49835801124573,58.464
55.5106635093689,58.464
55.52317261695862,58.464
55.53550386428833,58.464
55.54782032966614,58.464
55.56062197685242,58.464
55.57289910316467,58.464
55.586912393569946,58.464
55.600199937820435,58.464
55.612624645233154,58.464
55.625235080718994,58.464
55.63758730888367,58.464
55.64988708496094,58.464
55.6621515750885,58.464
55.67440342903137,58.464
55.68768787384033,58.464
55.69992804527283,58.464
55.71224236488342,58.464
55.72447156906128,58.464
55.73682355880737,58.464
55.749146699905396,58.464
55.761956214904785,58.464
55.77419328689575,58.464
55.78871464729309,58.464
55.800952196121216,58.464
55.813326597213745,58.464
55.82557725906372,58.464
55.83792328834534,58.464
55.85029625892639,58.464
55.862529039382935,58.464
55.87477731704712,58.404
55.88700318336487,58.404
55.89929986000061,58.404
55.911601305007935,58.404
55.92384099960327,58.404
55.936561584472656,58.404
55.94958305358887,58.404
55.96190285682678,58.404
55.974148750305176,58.464
55.98640275001526,58.464
55.99875235557556,58.464
56.01104211807251,58.464
56.0232629776001,58.464
56.035773038864136,58.464
56.04811716079712,58.464
56.060407876968384,58.464
56.07264590263367,58.19
56.084880113601685,58.19
56.09718990325928,58.19
56.110748529434204,58.19
56.12300252914429,58.19
56.135315895080566,58.19
56.14767813682556,58.19
56.160014152526855,58.19
56.17251777648926,58.19
56.184786796569824,58.19
56.197113275527954,58.19
56.20933508872986,58.19
56.22163438796997,58.19
56.23395490646362,58.19
56.24630928039551,58.19
56.258662939071655,58.19
56.27318477630615,58.19
56.28541707992554,58.19
56.297717571258545,58.19
56.30996060371399,58.19
56.322259187698364,58.19
56.334572553634644,58.19
56.34693360328674,58.19
56.35971140861511,58.19
56.37657070159912,58.464
56.38884925842285,58.464
56.40116572380066,58.464
56.41347599029541,58.464
56.425697326660156,58.464
56.43800139427185,58.464
56.45034122467041,58.464
56.46263766288757,58.464
56.47489070892334,58.464
56.489434003829956,58.464
56.50175476074219,58.464
56.514060258865356,58.464
56.526299238204956,58.464
56.5386176109314,58.464
56.5509569644928,58.464
56.56328797340393,58.464
56.57553672790527,58.464
56.5877902507782,58.464
56.60011053085327,58.464
56.61444282531738,58.464
56.62669587135315,58.464
56.6390163898468,58.464
56.6514151096344,58.464
56.663715839385986,58.464
56.67596673965454,58.19
56.6882107257843,58.19
56.70051980018616,58.19
56.71277046203613,58.19
56.72573137283325,58.19
56.738030433654785,58.19
56.75037431716919,58.19
56.762733697891235,58.19
56.776870012283325,58.464
56.78932309150696,58.464
56.80264210700989,58.464
56.815858364105225,58.464
56.82809591293335,58.464
56.84039855003357,58.464
56.852750062942505,58.464
56.86507058143616,58.464
56.87730574607849,58.19
56.88955020904541,58.19
56.901859283447266,58.19
56.914117097854614,58.19
56.926424980163574,58.19
56.938724756240845,58.19
56.951143980026245,58.19
56.963741064071655,58.19
56.97823476791382,58.464
56.990708112716675,58.464
57.00324630737305,58.464
57.017194986343384,58.464
57.02953481674194,58.464
57.04184865951538,58.464
57.05433011054993,58.464
57.067137241363525,58.464
57.079734802246094,58.464
57.09197449684143,58.464
57.10427784919739,58.464
57.11778926849365,58.464
57.130094051361084,58.464
57.142630100250244,58.464
57.1549870967865,58.464
57.16739892959595,58.464
57.1798141002655,58.19
57.19208598136902,58.19
57.20439791679382,58.19
57.218533992767334,58.19
57.230783462524414,58.19
57.24319291114807,58.19
57.25556993484497,58.19
57.26816654205322,58.19
57.280460357666016,58.464
57.2927668094635,58.464
57.30522084236145,58.464
57.31920504570007,58.464
57.331496715545654,58.464
57.343918323516846,58.464
57.35625863075256,58.464
57.36860203742981,58.464
57.38099765777588,58.19
57.393274545669556,58.19
57.405603885650635,58.19
57.417877197265625,58.19
57.430301666259766,58.19
57.44262671470642,58.19
57.4550256729126,58.19
57.46738004684448,58.19
57.48153066635132,58.19
57.49384331703186,58.19
57.50615358352661,58.19
57.518444538116455,58.19
57.53077697753906,58.19
57.54358196258545,58.19
57.55598855018616,58.19
57.56833553314209,58.19
57.58233165740967,58.19
57.59460759162903,58.19
57.60717439651489,58.19
57.621511936187744,58.19
57.63376593589783,58.19
57.646111726760864,58.19
57.658475399017334,58.19
57.67078709602356,58.19
57.68315124511719,58.19
57.69541335105896,58.19
57.707746744155884,58.19
57.722182750701904,58.19
57.734487771987915,58.19
57.746869802474976,58.19
57.75928974151611,58.19
57.77165961265564,58.19
57.7841477394104,58.19
57.796512842178345,58.19
57.80886650085449,58.19
57.823034048080444,58.19
57.83544659614563,58.19
57.847817182540894,58.19
57.86019539833069,58.19
57.872554063797,58.19
57.884915590286255,58.19
57.89715647697449,58.19
57.90948534011841,58.19
57.92370676994324,58.19
57.93601703643799,58.19
57.94838571548462,58.19
57.9607892036438,58.19
57.97316288948059,58.19
57.98569703102112,58.19
57.997973918914795,58.19
58.01038980484009,58.19
58.02450776100159,58.19
58.03686785697937,58.19
58.04927349090576,58.19
58.06162929534912,58.19
58.073959827423096,58.19
58.086788177490234,58.19
58.0990309715271,58.19
58.11133050918579,58.19
58.12518906593323,58.19
58.13743019104004,58.19
58.14973711967468,58.19
58.16207313537598,58.19
58.174365282058716,58.19
58.18746733665466,58.464
58.199719190597534,58.464
58.2120418548584,58.464
58.22597551345825,58.464
58.23832368850708,58.464
58.25067710876465,58.464
58.26301956176758,58.464
58.275376081466675,58.464
58.28798031806946,58.464
58.30035161972046,58.464
58.31266927719116,58.464
58.326552867889404,58.464
58.33881211280823,58.464
58.35113787651062,58.464
58.36346697807312,58.464
58.37575697898865,58.464
58.38809633255005,58.464
58.40043234825134,58.464
58.41274380683899,58.464
58.4249792098999,58.464
58.43728303909302,58.464
58.449586391448975,58.464
58.46323299407959,58.464
58.47556734085083,58.464
58.488507986068726,58.19
58.50086236000061,58.19
58.51416993141174,58.19
58.528008699417114,58.19
58.540284633636475,58.19
58.552592277526855,58.19
58.569385051727295,58.19
58.58322095870972,58.19
58.59571671485901,58.19
58.608806133270264,58.19
58.6210572719574,58.19
58.633355140686035,58.19
58.645594358444214,58.19
58.65795683860779,58.19
58.670281410217285,58.19
58.68252444267273,58.19
58.69482636451721,58.19
58.70716404914856,58.19
58.71945667266846,58.19
58.731783390045166,58.19
58.74402093887329,58.19
58.75671935081482,58.19
58.76977300643921,58.19
58.78281831741333,58.19
58.79512810707092,58.464
58.807457447052,58.464
58.82172441482544,58.464
58.83618783950806,58.464
58.85063076019287,58.464
58.86298632621765,58.464
58.87529182434082,58.464
58.88757395744324,58.464
58.89988136291504,58.464
58.91218137741089,58.464
58.92441987991333,58.464
58.936731576919556,58.464
58.94903326034546,58.464
58.961384296417236,58.464
58.973702907562256,58.464
58.98601841926575,58.464
58.99829888343811,58.464
59.0118613243103,58.464
59.02409863471985,58.464
59.03640174865723,58.464
59.048645973205566,58.464
59.060991048812866,58.464
59.074609994888306,58.464
59.08708119392395,58.464
59.09937334060669,58.464
59.1125922203064,58.464
59.124815702438354,58.464
59.141353130340576,58.464
59.153650522232056,58.464
59.166083335876465,58.464
59.17873167991638,58.464
59.19366931915283,58.19
59.2059063911438,58.19
59.218215465545654,58.19
59.230464696884155,58.19
59.242798805236816,58.19
59.25521659851074,58.19
59.26770281791687,58.19
59.28013253211975,58.19
59.29423379898071,58.19
59.306610345840454,58.19
59.31902027130127,58.19
59.33127808570862,58.19
59.34379029273987,58.19
59.356258392333984,58.19
59.36871790885925,58.19
59.38111686706543,58.19
59.39497470855713,58.19
59.40728235244751,58.19
59.419668197631836,58.19
59.431965589523315,58.19
59.44429898262024,58.19
59.45680642127991,58.19
59.4693489074707,58.19
59.48172926902771,58.19
59.49549341201782,58.464
59.50787115097046,58.464
59.520259141922,58.464
59.53256630897522,58.464
59.54499673843384,58.464
59.557405948638916,58.464
59.569780111312866,58.464
59.58213257789612,58.464
59.596230268478394,58.19
59.608484506607056,58.19
59.62114143371582,58.19
59.63350057601929,58.19
59.64593315124512,58.19
59.658262968063354,58.19
59.67070817947388,58.19
59.683043479919434,58.19
59.69672894477844,58.464
59.70905423164368,58.464
59.72174286842346,58.464
59.73721361160278,58.464
59.74947690963745,58.464
59.761985540390015,58.464
59.77437472343445,58.464
59.786866426467896,58.464
59.79916501045227,58.19
59.81352996826172,58.19
59.8259973526001,58.19
59.838399171829224,58.19
59.85064888000488,58.19
59.86343002319336,58.19
59.87800359725952,58.19
59.89026856422424,58.19
59.90261745452881,58.464
59.91489005088806,58.464
59.9275803565979,58.464
59.93989157676697,58.464
59.952139377593994,58.464
59.96488165855408,58.464
59.97850561141968,58.464
59.99098801612854,58.464
60.00331950187683,58.464
60.015575885772705,58.464
60.02812194824219,58.464
60.04048299789429,58.464
60.052738904953,58.464
60.06549406051636,58.464
60.07925057411194,58.464
60.09155535697937,58.464
60.10389041900635,58.464
60.11619687080383,58.464
60.128507137298584,58.464
60.140825271606445,58.464
60.153071641922,58.464
60.165836334228516,58.464
60.20050811767578,58.464
60.21278977394104,58.464
60.225112438201904,58.464
60.240596294403076,58.464
60.25847840309143,58.464
60.27192974090576,58.464
60.28440260887146,58.464
60.29668617248535,58.464
60.308997631073,58.464
60.32130670547485,58.464
60.33352875709534,58.464
60.34581708908081,58.464
60.35820817947388,58.464
60.37058925628662,58.464
60.38298583030701,58.464
60.3953332901001,58.464
60.407665967941284,58.464
60.42182159423828,58.464
60.43405222892761,58.464
60.446438789367676,58.464
60.458749771118164,58.464
60.47109627723694,58.464
60.483463764190674,58.464
60.495702028274536,58.464
60.508517265319824,58.19
60.522599935531616,58.19
60.534833908081055,58.19
60.54732275009155,58.19
60.55970025062561,58.19
60.57206630706787,58.19
60.584521770477295,58.19
60.59690737724304,58.19
60.60923624038696,58.464
60.6233286857605,58.464
60.63554906845093,58.464
60.64789032936096,58.464
60.66016244888306,58.464
60.67253232002258,58.464
60.684877157211304,58.464
60.69712567329407,58.464
60.710177421569824,58.464
60.72400879859924,58.464
60.73657703399658,58.464
60.749143838882446,58.464
60.76172161102295,58.464
60.77408480644226,58.464
60.78661847114563,58.464
60.79919385910034,58.464
60.812004804611206,58.464
60.82494807243347,58.464
60.83722138404846,58.464
60.8500280380249,58.464
60.862279653549194,58.464
60.87462568283081,58.464
60.88696503639221,58.464
60.89921498298645,58.464
60.911510705947876,58.464
60.92560529708862,58.464
60.93784832954407,58.464
60.950480937957764,58.464
60.96282124519348,58.464
60.97517466545105,58.464
60.987502336502075,58.464
60.99984335899353,58.464
61.01214575767517,58.464
61.026482343673706,58.464
61.038721561431885,58.464
61.05103540420532,58.464
61.06336426734924,58.464
61.075698375701904,58.464
61.08801031112671,58.464
61.100244998931885,58.464
61.11253809928894,58.19
61.12477469444275,58.19
61.13709592819214,58.19
61.14936637878418,58.19
61.16168832778931,58.19
61.174017667770386,58.19
61.187459230422974,58.19
61.19979000091553,58.19
61.21212196350098,58.464
61.22435474395752,58.464
61.236669063568115,58.464
61.248974323272705,58.464
61.26131629943848,58.464
61.27398920059204,58.464
61.288254499435425,58.464
61.30050492286682,58.464
61.31281876564026,58.464
61.32506728172302,58.464
61.337377071380615,58.464
61.34969353675842,58.464
61.36202120780945,58.464
61.37470626831055,58.464
61.38880014419556,58.464
61.40114235877991,58.464
61.41345524787903,58.464
61.42569828033447,58.464
61.43797278404236,58.464
61.45027995109558,58.464
61.46262550354004,58.464
61.475358724594116,58.464
61.49217700958252,58.464
61.50489830970764,58.464
61.51721239089966,58.464
61.52991795539856,58.464
61.542158126831055,58.464
61.554441690444946,58.464
61.56676745414734,58.464
61.5791015625,58.464
61.591418504714966,58.464
61.603755235672,58.464
61.616055965423584,58.464
61.62828779220581,58.464
61.64059853553772,58.464
61.652915954589844,58.464
61.66514205932617,58.464
61.677475452423096,58.464
61.69103670120239,58.464
61.70327568054199,58.464
61.71557140350342,58.19
61.727821350097656,58.19
61.74012637138367,58.19
61.752439737319946,58.19
61.76469302177429,58.19
61.77743220329285,58.19
61.79189848899841,58.19
61.80422520637512,58.19
61.8165442943573,58.464
61.82879948616028,58.464
61.841092348098755,58.464
61.853352308273315,58.464
61.86559247970581,58.464
61.87835168838501,58.464
61.892369508743286,58.464
61.90460014343262,58.464
61.91691017150879,58.464
61.92915439605713,58.464
61.94145369529724,58.464
61.953752756118774,58.464
61.96599268913269,58.464
61.9786581993103,58.464
61.99305534362793,58.464
62.00536131858826,58.464
62.017661571502686,58.464
62.02989387512207,58.464
62.04220366477966,58.464
62.054479122161865,58.464
62.066689014434814,58.464
62.07945132255554,58.464
62.091699838638306,58.464
62.104007959365845,58.464
62.1163125038147,58.404
62.128543853759766,58.404
62.140849351882935,58.404
62.15413522720337,58.404
62.166351318359375,58.404
62.17910122871399,58.404
62.19143486022949,58.404
62.20379567146301,58.404
62.21610879898071,58.19
62.22833704948425,58.19
62.24063515663147,58.19
62.25471377372742,58.19
62.266953229904175,58.19
62.27930521965027,58.19
62.29164981842041,58.19
62.303953409194946,58.19
62.31625962257385,58.19
62.3284969329834,58.19
62.340776205062866,58.19
62.35303568840027,58.19
62.36532497406006,58.19
62.37761664390564,58.19
62.39000582695007,58.19
62.402305603027344,58.19
62.415947675704956,58.19
62.42818593978882,58.19
62.44048237800598,58.19
62.45270895957947,58.19
62.46501040458679,58.19
62.47731304168701,58.19
62.48963713645935,58.19
62.501938343048096,58.19
62.51418113708496,58.19
62.526490211486816,58.19
62.538782596588135,58.19
62.55101275444031,58.19
62.56330347061157,58.19
62.57682752609253,58.19
62.58928871154785,58.19
62.60162091255188,58.19
62.61479425430298,58.19
62.62710118293762,58.19
62.63942575454712,58.19
62.651684522628784,58.19
62.663989543914795,58.19
62.67774271965027,58.19
62.69019103050232,58.19
62.70250654220581,58.19
62.71545910835266,58.19
62.72775888442993,58.19
62.74005961418152,58.19
62.75230073928833,58.19
62.76459980010986,58.19
62.77845311164856,58.19
62.79093360900879,58.19
62.803266763687134,58.19
62.8162202835083,58.464
62.828530073165894,58.464
62.84084749221802,58.464
62.85308599472046,58.464
62.865355491638184,58.464
62.87933659553528,58.464
62.891714096069336,58.464
62.9040584564209,58.464
62.91698884963989,58.19
62.92930603027344,58.19
62.941606760025024,58.19
62.9538459777832,58.19
62.966119050979614,58.19
62.98006796836853,58.19
62.992393493652344,58.19
63.004724740982056,58.19
63.01770997047424,58.19
63.02999806404114,58.19
63.04229426383972,58.19
63.05451846122742,58.19
63.06681847572327,58.19
63.08082985877991,58.19
63.09317493438721,58.19
63.105528831481934,58.19
63.11828565597534,58.19
63.130579233169556,58.19
63.14286494255066,58.19
63.15512204170227,58.19
63.16741609573364,58.19
63.18143272399902,58.19
63.19376182556152,58.19
63.2060923576355,58.19
63.21905326843262,58.19
63.23136520385742,58.19
63.243664503097534,58.19
63.25590634346008,58.19
63.26820635795593,58.19
63.28209471702576,58.19
63.2944610118866,58.19
63.307270526885986,58.19
63.31958222389221,58.19
63.33186435699463,58.19
63.34418034553528,58.19
63.35640096664429,58.19
63.368701696395874,58.19
63.38270688056946,58.19
63.395052671432495,58.19
63.407649517059326,58.19
63.420398473739624,58.464
63.432700395584106,58.464
63.44499850273132,58.464
63.4572319984436,58.464
63.469526052474976,58.464
63.48396682739258,58.464
63.496317625045776,58.464
63.508604764938354,58.464
63.52096772193909,58.19
63.53326439857483,58.19
63.54556322097778,58.19
63.55780482292175,58.19
63.570088148117065,58.19
63.58421087265015,58.19
63.59654641151428,58.19
63.608879804611206,58.19
63.621832847595215,58.19
63.63410782814026,58.19
63.64642357826233,58.19
63.65866684913635,58.19
63.67094850540161,58.19
63.6850221157074,58.19
63.69735670089722,58.19
63.70965576171875,58.19
63.72231340408325,58.19
63.734615325927734,58.19
63.74692702293396,58.19
63.75916337966919,58.19
63.77144002914429,58.19
63.78561091423035,58.19
63.79794096946716,58.19
63.81026864051819,58.19
63.8230664730072,58.19
63.83528256416321,58.19
63.84758543968201,58.19
63.859793186187744,58.19
63.87206530570984,58.19
63.884281158447266,58.19
63.89662528038025,58.19
63.909019231796265,58.19
63.92177700996399,58.19
63.93407654762268,58.464
63.946913719177246,58.464
63.95913338661194,58.464
63.97144865989685,58.464
63.983680725097656,58.464
63.99601101875305,58.464
64.00831246376038,58.464
64.02064085006714,58.464
64.03294014930725,58.464
64.04517841339111,58.464
64.05749011039734,58.464
64.06979393959045,58.464
64.08203744888306,58.464
64.09439444541931,58.464
64.10804057121277,58.464
64.12026357650757,58.464
64.13260054588318,58.404
64.14484238624573,58.404
64.15714406967163,58.404
64.16943717002869,58.404
64.18176412582397,58.404
64.19414639472961,58.404
64.20637392997742,58.404
64.21909952163696,58.404
64.23143863677979,58.464
64.24368381500244,58.464
64.25597047805786,58.464
64.26889944076538,58.464
64.28114008903503,58.464
64.29379963874817,58.464
64.30610466003418,58.464
64.31839847564697,58.464
64.33118438720703,58.19
64.3434157371521,58.19
64.35571551322937,58.19
64.36951303482056,58.19
64.38175940513611,58.19
64.39444279670715,58.19
64.40670895576477,58.19
64.41939067840576,58.19
64.43202877044678,58.19
64.44436359405518,58.19
64.45665717124939,58.19
64.4704339504242,58.19
64.4827048778534,58.19
64.49538516998291,58.19
64.50818967819214,58.19
64.52049684524536,58.19
64.5328164100647,58.464
64.55088186264038,58.464
64.56312894821167,58.464
64.57545328140259,58.464
64.58769345283508,58.464
64.60007119178772,58.464
64.61238527297974,58.464
64.62468600273132,58.464
64.63705945014954,58.464
64.66140127182007,58.464
64.67368912696838,58.464
64.68593955039978,58.464
64.69829440116882,58.464
64.71187925338745,58.464
64.72413682937622,58.464
64.73643851280212,58.464
64.74877977371216,58.464
64.76106524467468,58.464
64.77335166931152,58.464
64.7858498096466,58.464
64.798184633255,58.464
64.81252598762512,58.464
64.82485270500183,58.464
64.83754467964172,58.404
64.84987354278564,58.404
64.86217713356018,58.404
64.87449049949646,58.404
64.88673162460327,58.404
64.8990466594696,58.404
64.9132788181305,58.404
64.92550539970398,58.404
64.93781971931458,58.464
64.95018315315247,58.464
64.96247482299805,58.464
64.97476291656494,58.464
64.98699378967285,58.464
64.99943947792053,58.464
65.01384496688843,58.464
65.02617359161377,58.464
65.03848266601562,58.464
65.05078768730164,58.464
65.06309223175049,58.464
65.07539439201355,58.464
65.08763384819031,58.464
65.1004867553711,58.464
65.11444664001465,58.464
65.12669730186462,58.464
65.13900017738342,58.464
65.15133309364319,58.464
65.16363215446472,58.464
65.17593598365784,58.464
65.18816900253296,58.464
65.20054268836975,58.464
65.21277284622192,58.464
65.22513222694397,58.464
65.23743319511414,58.464
65.24967980384827,58.464
65.26198554039001,58.464
65.28563570976257,58.464
65.29793882369995,58.464
65.31028175354004,58.464
65.32257533073425,58.464
65.33578276634216,58.19
65.34802198410034,58.19
65.36035323143005,58.19
65.37258625030518,58.19
65.38488626480103,58.19
65.3971939086914,58.19
65.40952849388123,58.19
65.42181968688965,58.19
65.43407464027405,58.19
65.44637107849121,58.19
65.45867800712585,58.19
65.47089409828186,58.19
65.48320412635803,58.19
65.49700164794922,58.19
65.50937128067017,58.19
65.52167105674744,58.19
65.5339081287384,58.19
65.54621648788452,58.19
65.55854678153992,58.19
65.57087278366089,58.19
65.58317947387695,58.19
65.59541964530945,58.19
65.6077926158905,58.19
65.62040328979492,58.19
65.63272523880005,58.19
65.64509630203247,58.19
65.65794849395752,58.19
65.67027735710144,58.19
65.68258237838745,58.19
65.69482612609863,58.19
65.7071602344513,58.19
65.71946120262146,58.19
65.73172354698181,58.19
65.74403643608093,58.464
65.75627660751343,58.464
65.76868510246277,58.464
65.78330612182617,58.464
65.79552412033081,58.464
65.80920672416687,58.464
65.82169032096863,58.464
65.83400774002075,58.464
65.84631776809692,58.464
65.85933303833008,58.464
65.8721215724945,58.464
65.88445925712585,58.464
65.89671277999878,58.464
65.90909004211426,58.464
65.92133784294128,58.464
65.93358206748962,58.464
65.94588422775269,58.464
65.95986843109131,58.464
65.97223424911499,58.464
65.98455572128296,58.464
65.99680209159851,58.464
66.00912618637085,58.464
66.02144145965576,58.464
66.03377628326416,58.464
66.04606485366821,58.464
66.05829930305481,58.464
66.07067394256592,58.464
66.08298540115356,58.464
66.09522032737732,58.464
66.10757851600647,58.464
66.12093305587769,58.464
66.13320016860962,58.464
66.1455090045929,58.464
66.15785956382751,58.464
66.17015314102173,58.464
66.18244886398315,58.464
66.1947135925293,58.464
66.20704865455627,58.464
66.21927452087402,58.464
66.23162126541138,58.464
66.24393582344055,58.464
66.25616383552551,58.464
66.268474817276,58.464
66.28179049491882,58.464
66.29402709007263,58.464
66.30677676200867,58.464
66.31901264190674,58.464
66.33137583732605,58.464
66.34369158744812,58.464
66.35595917701721,58.464
66.3683021068573,58.464
66.38260960578918,58.464
66.39486408233643,58.464
66.4075117111206,58.464
