Time(ms),Power(mW)
104900,108164
105000,108164
105100,108164
105200,108164
105300,108164
105400,107836
105500,107836
105600,108164
105700,108275
105800,108164
105900,108164
106000,108164
106100,107836
106200,107836
106300,107836
106400,108164
106500,108275
106600,108164
106700,108275
106800,108164
106900,108164
107000,108164
107100,108164
107200,108164
107300,108164
107400,108164
107500,109047
107600,108164
107700,108164
107800,108164
107900,108275
108000,108164
108100,108164
108200,107836
108300,107836
108400,108164
108500,108164
108600,108164
108700,108164
108800,108164
108900,107836
109000,107947
109100,109047
109200,109047
109300,108164
109400,108164
109500,109047
109600,108164
109700,107836
109800,109047
109900,108164
110000,108164
110100,108164
110200,108164
110300,108164
110400,108164
110500,108164
110600,108275
110700,108164
110800,109158
110900,109047
111000,109047
111100,108164
111200,107836
111300,109047
111400,109158
111500,108164
111600,108164
111700,109158
111800,108275
111900,107836
112000,109047
112100,109158
112200,108164
112300,108164
112400,109158
112500,108164
112600,108164
112700,108164
112800,107836
112900,108164
113000,108164
113100,108164
113200,108164
113300,108164
113400,108164
113500,108164
113600,109047
113700,108164
113800,108164
113900,108164
114000,108164
114100,108164
114200,108164
114300,108164
114400,108275
114500,108164
114600,107947
114700,107836
114800,108275
114900,108164
115000,108164
115100,108164
115200,108164
115300,108164
115400,108164
115500,108164
115600,107836
115700,108164
115800,108275
115900,109047
116000,108275
116100,107836
116200,107836
116300,108164
116400,108164
116500,108275
116600,108164
116700,108164
116800,108164
116900,108164
117000,108164
117100,108164
117200,109047
117300,108164
117400,108164
117500,108275
117600,107836
117700,107947
117800,107836
117900,108164
118000,108164
118100,108164
118200,108164
118300,108164
118400,108275
118500,108164
118600,108164
118700,108164
118800,108275
118900,108164
119000,108164
119100,108164
119200,108164
119300,108164
119400,109047
119500,109487
119600,108164
119700,108164
119800,109047
119900,108164
120000,108164
120100,109158
120200,109047
120300,108164
120400,108164
120500,109158
120600,109047
120700,108164
120800,108164
120900,109158
121000,108164
121100,108164
121200,108164
121300,109158
121400,108164
121500,108164
121600,109158
121700,109158
121800,108164
121900,108164
122000,109158
122100,108164
122200,108164
122300,109047
122400,108164
122500,108275
122600,108164
122700,108164
122800,108164
122900,108275
123000,108164
123100,108164
123200,108164
123300,108164
123400,109047
123500,108164
123600,108164
123700,109047
123800,109158
123900,108164
124000,107836
124100,108445
124200,108885
124300,107836
124400,108164
124500,108164
124600,108164
124700,108164
124800,109047
124900,108275
125000,107836
125100,108164
125200,109158
125300,109047
125400,108164
125500,108164
125600,109158
125700,109047
125800,108164
125900,108164
126000,109158
126100,108275
126200,107836
126300,109047
126400,109158
126500,108164
126600,108164
126700,109158
126800,109047
126900,109047
127000,109374
127100,108164
127200,108164
127300,109158
127400,109374
127500,109374
127600,109158
127700,107947
127800,108885
127900,109047
128000,108164
128100,108164
128200,109047
128300,109047
128400,108164
128500,107836
128600,108885
128700,109487
128800,108164
128900,108164
129000,109047
129100,109047
129200,108275
129300,107836
129400,109158
129500,109047
129600,108164
129700,107836
129800,107836
129900,108164
130000,108164
130100,109047
130200,109158
130300,108164
130400,108164
130500,107836
130600,107836
130700,109047
130800,109047
130900,108164
131000,108164
131100,109047
131200,109158
131300,108164
131400,108164
131500,108164
131600,108275
131700,108164
131800,108164
131900,108164
132000,108164
132100,108275
132200,108164
132300,108275
132400,108275
132500,108164
132600,108164
132700,107836
132800,108275
132900,109047
133000,109047
133100,108164
133200,108164
133300,108164
133400,109158
133500,109158
133600,108275
133700,108164
133800,108164
133900,109047
134000,108164
134100,108164
134200,108164
134300,108164
134400,108164
134500,108164
134600,109374
134700,108164
134800,107947
134900,109158
135000,109047
135100,108164
135200,108164
135300,109047
135400,109047
135500,108164
135600,108275
135700,108164
135800,108164
135900,109047
136000,109158
136100,108445
136200,107836
136300,109047
136400,109158
136500,108164
136600,108164
136700,109158
136800,108164
136900,108164
137000,107836
137100,108164
137200,109158
137300,109487
137400,108164
137500,108164
137600,109047
137700,108164
137800,108164
137900,109047
138000,109047
138100,108164
138200,108164
138300,109047
138400,108275
138500,107836
138600,109158
138700,109158
138800,108164
138900,108164
139000,109047
139100,109158
139200,108164
139300,108164
139400,108164
139500,108164
139600,108164
139700,108164
139800,108164
139900,107836
140000,109047
140100,108164
140200,108275
140300,108164
140400,108164
140500,107836
140600,108164
140700,107836
140800,107836
140900,108164
141000,108164
141100,108164
141200,108164
141300,109047
141400,108164
141500,108164
141600,108164
141700,108164
141800,108164
141900,107836
142000,109158
142100,108164
142200,108164
142300,109047
142400,108164
142500,108164
142600,109047
142700,108275
142800,108275
142900,108164
143000,107836
143100,108164
143200,108164
143300,108164
143400,108164
143500,107947
143600,108164
143700,109047
143800,108164
143900,108164
144000,109158
144100,109158
144200,108275
144300,107836
144400,109158
144500,109047
144600,108275
144700,107836
144800,108885
144900,107836
145000,108164
145100,109047
145200,108164
145300,107947
145400,108164
145500,108275
145600,107836
145700,108275
145800,109047
145900,109158
146000,108164
146100,108164
146200,108164
146300,107836
146400,109158
146500,109047
146600,108275
146700,108164
146800,109158
146900,109158
147000,108275
147100,107836
147200,109158
147300,109158
147400,108164
147500,108275
147600,109158
147700,109047
147800,108275
147900,108164
148000,109158
148100,109047
148200,108164
148300,108275
148400,109158
148500,108164
148600,109158
148700,108164
148800,108275
148900,109047
149000,108275
149100,108164
149200,107836
149300,108164
149400,109047
149500,108275
149600,108164
149700,108164
149800,108164
149900,108164
150000,107947
150100,108164
150200,108275
150300,108275
150400,108164
150500,108164
150600,107836
150700,107836
150800,108773
150900,108164
151000,108164
151100,108164
151200,108275
151300,108164
151400,107836
151500,108164
151600,107836
151700,108164
151800,107836
