Time(ms),Power(mW)
110300,90259
110400,90259
110500,90259
110600,90259
110700,90259
110800,90259
110900,90259
111000,90259
111100,90259
111200,90259
111300,90259
111400,90259
111500,90259
111600,90259
111700,90259
111800,90259
111900,90259
112000,90259
112100,90259
112200,90259
112300,90259
112400,90259
112500,90259
112600,90259
112700,90259
112800,90259
112900,90259
113000,90259
113100,90259
113200,90259
113300,90259
113400,90259
113500,90259
113600,90259
113700,90259
113800,90259
113900,90259
114000,90259
114100,90259
114200,90259
114300,90259
114400,90167
114500,90167
114600,90167
114700,90167
114800,90167
114900,90167
115000,90167
115100,90167
115200,90167
115300,90167
115400,90167
115500,90167
115600,90167
115700,90167
115800,90167
115900,90167
116000,90167
116100,90167
116200,90167
116300,90167
116400,90167
116500,90167
116600,90167
116700,90167
116800,90167
116900,90167
117000,90167
117100,90167
117200,90167
117300,90167
117400,90167
117500,90167
117600,90167
117700,90167
117800,90167
117900,90167
118000,90167
118100,90167
118200,90167
118300,90167
118400,90167
118500,90167
118600,90167
118700,90167
118800,90167
118900,90167
119000,90167
119100,90167
119200,90167
119300,90167
119400,90259
119500,90259
119600,90259
119700,90259
119800,90259
119900,90259
120000,90259
120100,90259
120200,90259
120300,90259
120400,90259
120500,90259
120600,90259
120700,90259
120800,90259
120900,90259
121000,90259
121100,90259
121200,90259
121300,90259
121400,90259
121500,90259
121600,90259
121700,90259
121800,90259
121900,90259
122000,90259
122100,90259
122200,90259
122300,90259
122400,90259
122500,90259
122600,90259
122700,90259
122800,90259
122900,90259
123000,90259
123100,90259
123200,90259
123300,90259
123400,90259
123500,90259
123600,90259
123700,90259
123800,90259
123900,90259
124000,90259
124100,90259
124200,90259
124300,90167
124400,90167
124500,90167
124600,90167
124700,90167
124800,90167
124900,90167
125000,90167
125100,90167
125200,90167
125300,90167
125400,90167
125500,90167
125600,90167
125700,90167
125800,90167
125900,90167
126000,90167
126100,90167
126200,90167
126300,90167
126400,90167
126500,90167
126600,90167
126700,90167
126800,90167
126900,90167
127000,90167
127100,90167
127200,90167
127300,90167
127400,90167
127500,90167
127600,90167
127700,90167
127800,90167
127900,90167
128000,90167
128100,90167
128200,90167
128300,90167
128400,90167
128500,90167
128600,90167
128700,90167
128800,90167
128900,90167
129000,90167
129100,90167
129200,90167
129300,90259
129400,90259
129500,90259
129600,90259
129700,90259
129800,90259
129900,90259
130000,90259
130100,90259
130200,90259
130300,90259
130400,90259
130500,90259
130600,90259
130700,90259
130800,90259
130900,90259
131000,90259
131100,90259
131200,90259
131300,90259
131400,90259
131500,90259
131600,90259
131700,90259
131800,90259
131900,90259
132000,90259
132100,90259
132200,90259
132300,90259
132400,90259
132500,90259
132600,90259
132700,90259
132800,90259
132900,90259
133000,90259
133100,90259
133200,90259
133300,90259
133400,90259
133500,90259
133600,90259
133700,90259
133800,90259
133900,90259
134000,90259
134100,90259
134200,90259
134300,90259
134400,90259
134500,90259
134600,90259
134700,90259
134800,90259
134900,90259
135000,90259
135100,90259
135200,90259
135300,90259
135400,90259
135500,90259
135600,90259
135700,90259
135800,90259
135900,90259
136000,90259
136100,90259
136200,90259
136300,90259
136400,90259
136500,90259
136600,90259
136700,90259
136800,90259
136900,90259
137000,90259
137100,90259
137200,90259
137300,90259
137400,90259
137500,90259
137600,90259
137700,90259
137800,90259
137900,90259
138000,90259
138100,90259
138200,90259
138300,90259
138400,90259
138500,90259
138600,90259
138700,90259
138800,90259
138900,90259
139000,90259
139100,90259
139200,90259
139300,90167
139400,90167
139500,90167
139600,90167
139700,90167
139800,90167
139900,90167
140000,90167
140100,90167
140200,90167
140300,90167
140400,90167
140500,90167
140600,90167
140700,90167
140800,90167
140900,90167
141000,90167
141100,90167
141200,90167
141300,90167
141400,90167
141500,90167
141600,90167
141700,90167
141800,90167
141900,90167
142000,90167
142100,90167
142200,90167
142300,90167
142400,90167
142500,90167
142600,90167
142700,90167
142800,90167
142900,90167
143000,90167
143100,90167
143200,90167
143300,90167
143400,90167
143500,90167
143600,90167
143700,90167
143800,90167
143900,90167
144000,90167
144100,90167
144200,90167
144300,90167
144400,90167
144500,90167
144600,90167
144700,90167
144800,90167
144900,90167
145000,90167
145100,90167
145200,90167
145300,90167
145400,90167
145500,90167
145600,90167
145700,90167
145800,90167
145900,90167
146000,90167
