Time(ms),Power(mW)
167300,192061
167400,192061
167500,192061
167600,192061
167700,192061
167800,192061
167900,192061
168000,192061
168100,191864
168200,192061
168300,192061
168400,192061
168500,191864
168600,192061
168700,192061
168800,191864
168900,192061
169000,192061
169100,192061
169200,192061
169300,192061
169400,192334
169500,192061
169600,191864
169700,191864
169800,191864
169900,192061
170000,192061
170100,192061
170200,192061
170300,192061
170400,192061
170500,192061
170600,192061
170700,192061
170800,191864
170900,191864
171000,192061
171100,192061
171200,192061
171300,192061
171400,194154
171500,194755
171600,192334
171700,192061
171800,192061
171900,191864
172000,192061
172100,192061
172200,192061
172300,191864
172400,192061
172500,194482
172600,194555
172700,192334
172800,192061
172900,192061
173000,194154
173100,194755
173200,192334
173300,192061
173400,192061
173500,192061
173600,191864
173700,192061
173800,192061
173900,192061
174000,192061
174100,192061
174200,192061
174300,192061
174400,192061
174500,192061
174600,194482
174700,194755
174800,192137
174900,192334
175000,192061
175100,192061
175200,191864
175300,192061
175400,192061
175500,191864
175600,194482
175700,194555
175800,192137
175900,192061
176000,192061
176100,191864
176200,191864
176300,194482
176400,194755
176500,192334
176600,192061
176700,192061
176800,192061
176900,192061
177000,192061
177100,192061
177200,191864
177300,192061
177400,192061
177500,192061
177600,192061
177700,194482
177800,194755
177900,192334
178000,192061
178100,192061
178200,192061
178300,194154
178400,194755
178500,192334
178600,191864
178700,194482
178800,194755
178900,194555
179000,192334
179100,192061
179200,194154
179300,194755
179400,192334
179500,192061
179600,194482
179700,194755
179800,192334
179900,192061
180000,192061
180100,192061
180200,191864
180300,192061
180400,192061
180500,192061
180600,192061
180700,194154
180800,194755
180900,192137
181000,192061
181100,194482
181200,194555
181300,192662
181400,192061
181500,192061
181600,194482
181700,194482
181800,194755
181900,194755
182000,194555
182100,192061
182200,194154
182300,194755
182400,192334
182500,192061
182600,192061
182700,194482
182800,194482
182900,192334
183000,192061
183100,192061
183200,192061
183300,191864
183400,194154
183500,194482
183600,192334
183700,192061
183800,194154
183900,194282
184000,192334
184100,192061
184200,192061
184300,192061
184400,191864
184500,192061
184600,192061
184700,192061
184800,192061
184900,192061
185000,192061
185100,192061
185200,191864
185300,193955
185400,194482
185500,192334
185600,192061
185700,193955
185800,194755
185900,192662
186000,192061
186100,191864
186200,192061
186300,192061
186400,192061
186500,194154
186600,194755
186700,192334
186800,192061
186900,191864
187000,194154
187100,194482
187200,194482
187300,192662
187400,192061
187500,194154
187600,194755
187700,192662
187800,191864
187900,194154
188000,194482
188100,192334
188200,192061
188300,194154
188400,194755
188500,192662
188600,192061
188700,192061
188800,193955
188900,194282
189000,194755
189100,192465
189200,194482
189300,194755
189400,194482
189500,192662
189600,192061
189700,193955
189800,194755
189900,194755
190000,194555
190100,194555
190200,192662
190300,192061
190400,192061
190500,194482
190600,194755
190700,192334
190800,192061
190900,194482
191000,194755
191100,192334
191200,192061
191300,194154
191400,194755
191500,192334
191600,192061
191700,194154
191800,194755
191900,194755
192000,192334
192100,192061
192200,194482
192300,194755
192400,194755
192500,192334
192600,192061
192700,194482
192800,194482
192900,192334
193000,192061
193100,194482
193200,194755
193300,192334
193400,192061
193500,194482
193600,194282
193700,192334
193800,192334
193900,192061
194000,192061
194100,192061
194200,191864
194300,191864
194400,192061
194500,192061
194600,192061
194700,194482
194800,194755
194900,194755
195000,192334
195100,192061
195200,194482
195300,194555
195400,194482
195500,194755
195600,192662
195700,191864
195800,192061
195900,192061
196000,194154
196100,194755
196200,192334
196300,192061
196400,191864
196500,194482
196600,194755
196700,192334
196800,192061
196900,194154
197000,194755
197100,194755
197200,192334
197300,192061
197400,194482
197500,194482
197600,192334
197700,192061
197800,192061
197900,191864
198000,192061
198100,192061
198200,193955
198300,194482
198400,192334
198500,192061
198600,192061
198700,192061
198800,192061
198900,192061
199000,194154
199100,194482
199200,192334
199300,192061
199400,194282
199500,194755
199600,192334
199700,191864
199800,194482
199900,194755
200000,192334
200100,192061
200200,194482
200300,194755
200400,192334
200500,192061
200600,194482
200700,194755
200800,194755
200900,192662
201000,192061
201100,192334
201200,192061
201300,194482
201400,194755
201500,194555
201600,192334
201700,192061
201800,192334
201900,194482
202000,194755
202100,194755
202200,192334
202300,192334
202400,194482
202500,194755
202600,192662
202700,191864
202800,194482
202900,192137
203000,192061
203100,192061
203200,192061
203300,194482
203400,194755
203500,192137
203600,192061
203700,192334
203800,192061
203900,192061
204000,192061
204100,194482
204200,194755
204300,194755
204400,192465
204500,192334
204600,192334
204700,192334
204800,194482
204900,194755
205000,194555
205100,192662
205200,192137
205300,192334
205400,192334
205500,194482
205600,194755
205700,195028
205800,194755
205900,192662
206000,192334
206100,192334
206200,194482
206300,194755
206400,194755
206500,192662
206600,192334
206700,194482
206800,194755
206900,194755
207000,192662
207100,192137
207200,194482
207300,194755
207400,192662
207500,192334
207600,194482
207700,194755
207800,192662
207900,192334
208000,194482
208100,194755
208200,194755
208300,194755
208400,195028
208500,194755
208600,192662
208700,192465
208800,194482
208900,195028
209000,195028
209100,195028
209200,195028
209300,192465
209400,192334
209500,194755
209600,195028
209700,192662
209800,193271
209900,194154
210000,193955
210100,194154
210200,191780
210300,191452
210400,193873
210500,194154
210600,194154
210700,194154
210800,194154
210900,191780
211000,191452
211100,193873
211200,194154
211300,191780
211400,191452
